@relation posTagger.txt

@attribute prob_word numeric
@attribute index_word numeric
@attribute tag {LPREP,ART,N,PREP+ART,',',VLIG,ADV,ADJ,CONJCOORD,PREP,VTD,PR,VBI,LADV,PPS,VAUX,),CONJSUB,VINT,:,LDEN,PPR,NP,PPOA,PREP+PPR,PAPASS,PD,-,VTI,PIND,PREP+PD,NC,NO,(,RES,PPOT,VAUX+PPOA,VLIG+PPOA,LCONJ,],;,VTD+PPOA,PREP+PREP,ORD,LP,PTRA,PINT,PDEN,PREAL,VBI+PPOA,...,AUX,PREP+ADV,VTI+PPOA}

@data
0.000021,0.04775,','
0.000004,0.953519,VTD
0.000089,0.22037,ART
0.000232,0.823956,PR
0.000007,0.097881,:
0.000021,0.4107,ADJ
0.001281,0.040885,','
0.000089,0.777718,PREP
0.000218,0.614526,PD
0.002076,0.042918,','
0.000232,0.823956,CONJSUB
0.000596,0.478793,CONJCOORD
0.000899,0.039382,','
0.000225,0.731385,LDEN
0.000332,0.880751,LDEN
0.000021,0.04775,','
0.000004,0.953519,VTD
0.000089,0.22037,ART
0.000014,0.719297,N
0.000004,0.712936,VINT
0.000029,0.386926,PREP
0.000004,0.244024,ADJ
0.000054,0.995177,N
0.000007,0.389446,PREP
0.00036,0.013026,)
0.000089,0.472745,CONJCOORD
0.000004,0.395007,PREP
0.00051,0.000322,?
0.000004,0.036879,','
0.000107,0.369242,PREP+ART
0.000004,0.260004,ADV
0.000029,0.386926,PREP
0.000821,0.470929,CONJCOORD
0.000029,0.386926,PREP
0.000118,0.039078,','
0.000018,0.851389,ADJ
0.000289,0.467931,CONJCOORD
0.00045,0.040772,','
0.000004,0.953519,VTD
0.000089,0.22037,ART
0.000007,0.271631,ART
0.000614,0.472241,CONJCOORD
0.000004,0.61536,NO
0.001274,0.011079,)
0.000032,0.032673,','
0.000011,0.829595,PR
0.000043,0.462378,PREP
0.000007,0.215669,ART
0.000004,0.456382,NC
0.000021,0.940224,N
0.000389,0.096933,:
0.001327,0.466532,CONJCOORD
0.000004,0.041945,','
0.000004,0.828987,PR
0.000054,0.706071,ART
0.000182,0.699154,N
0.000007,0.038912,','
0.000004,0.712841,VINT
0.000004,0.459945,PREP+ART
0.00046,0.045299,','
0.000007,0.885366,VLIG
0.000007,0.358119,N
0.000132,0.478046,CONJCOORD
0.000011,0.450621,PREP+ART
0.000742,0.048984,','
0.000218,0.993378,VLIG
0.000007,0.958116,ART
0.000096,0.940128,N
0.000025,0.829587,PR
0.000011,0.712884,VINT
0.000004,0.821375,CONJSUB
0.000004,0.041945,','
0.0001,0.80032,N
0.000004,0.831342,PR
0.000011,0.985314,PREP+ART
0.000054,0.706071,ART
0.000182,0.699154,N
0.000007,0.038912,','
0.000007,0.712815,VINT
0.000004,0.039303,','
0.000014,0.829908,PR
0.000007,0.745783,VTI
0.000004,0.374838,PREP+ART
0.000271,0.32363,CONJSUB
0.000018,0.260239,ADV
0.000007,0.777344,PREP
0.000004,0.434893,ADJ
0.00045,0.040772,','
0.00005,0.724016,ART
0.000025,0.800893,N
0.000007,0.076304,NC
0.000011,0.463968,CONJCOORD
0.000004,0.076643,NC
0.001274,0.011079,)
0.000075,0.032638,','
0.000004,0.960922,ART
0.001163,0.011088,)
0.000032,0.75476,PREP+ART
0.000118,0.545599,N
0.00097,0.039608,','
0.000046,0.742455,PREP
0.000004,0.91359,PPS
0.000007,0.331112,N
0.000128,0.90802,PREP
0.00005,0.724016,ART
0.000025,0.800893,N
0.000004,0.308023,ADJ
0.00005,0.02076,','
0.000025,0.260595,LPREP
0.000071,0.400534,LPREP
0.000004,0.694801,ADV
0.000004,0.523414,VLIG
0.000014,0.85138,ADJ
0.000004,0.321249,PREP
0.000018,0.800815,N
0.000218,0.993378,VLIG
0.000068,0.957464,ART
0.000517,0.045273,','
0.00005,0.88361,PREP
0.000043,0.828014,CONJSUB
0.000029,0.713432,N
0.000004,0.446198,N
0.000004,0.456382,NC
0.000021,0.940224,N
0.000389,0.096933,:
0.001327,0.466532,CONJCOORD
0.000146,0.95603,ART
0.000004,0.460918,PREP+ART
0.000021,0.940224,N
0.000082,0.097568,:
0.000004,0.173238,ART
0.000004,0.734313,ADJ
0.000096,0.940128,N
0.000335,0.991953,VLIG
0.002076,0.042918,','
0.000025,0.829587,PR
0.000011,0.712832,VINT
0.000039,0.028772,','
0.000043,0.462378,PREP
0.000018,0.217624,ART
0.000046,0.561041,N
0.000029,0.386926,PREP
0.000004,0.243806,ADJ
0.000007,0.224585,LADV
0.000164,0.046551,','
0.000004,0.923314,VAUX
0.000007,0.263688,VTD
0.00442,0.026243,','
0.000335,0.395337,PREP
0.000603,0.021446,','
0.000014,0.272552,ART
0.000004,0.54546,N
0.00051,0.470859,CONJCOORD
0.000396,0.698529,ADV
0.000036,0.989355,VLIG
0.000036,0.259787,ADV
0.000021,0.226045,ART
0.000007,0.460736,PREP+ART
0.000004,0.976573,ADJ
0.000878,0.037035,','
0.000071,0.646877,LCONJ
0.00005,0.928032,LCONJ
0.000021,0.226045,ART
0.00045,0.040772,','
0.000004,0.771548,CONJCOORD
0.000011,0.564734,ADJ
0.001092,0.73818,PREP
0.000046,0.220101,ART
0.000029,0.645426,N
0.000057,0.375811,PREP+ART
0.000029,0.972375,N
0.000061,0.266495,PD
0.000021,0.826797,PR
0.000004,0.264966,N
0.000039,0.393669,PREP
0.000004,0.504836,N
0.000014,0.948244,ADJ
0.000075,0.038226,','
0.000871,0.023636,','
0.000125,0.76855,VAUX
0.000004,0.889007,VAUX
0.000004,0.446094,VBI
0.000018,0.495564,PREP
0.000004,0.456095,NC
0.000004,0.098028,:
0.000025,0.800893,N
0.000004,0.387673,PREP
0.000039,0.393669,PREP
0.000007,0.097881,:
0.000025,0.800893,N
0.00045,0.221561,LPREP
0.000132,0.746817,LPREP
0.000004,0.396067,LPREP
0.000821,0.470929,CONJCOORD
0.000014,0.408076,PREP
0.000068,0.013825,)
0.000054,0.727014,CONJCOORD
0.000096,0.011418,)
0.000025,0.800893,N
0.000014,0.398526,PREP
0.000004,0.632861,N
0.000039,0.393669,PREP
0.000007,0.097881,:
0.000025,0.800893,N
0.000004,0.632861,N
0.000039,0.393669,PREP
0.000375,0.224698,PREP
0.000004,0.891674,VAUX
0.000029,0.674076,PREP+ART
0.000004,0.453236,PREP+ART
0.000061,0.479149,CONJCOORD
0.000007,0.265035,VTD
0.000007,0.216191,ART
0.000004,0.495755,PREP
0.002076,0.042918,','
0.000325,0.833462,PR
0.000178,0.509024,PREP
0.00045,0.221561,LPREP
0.000132,0.746817,LPREP
0.000004,0.396067,LPREP
0.002076,0.042918,','
0.001017,0.822861,PR
0.001281,0.040885,','
0.000007,0.216191,ART
0.000018,0.642628,ADV
0.000007,0.904031,ADJ
0.000007,0.108508,ADV
0.000243,0.405304,PREP
0.000004,0.87486,PPOA
0.000004,0.600952,VTD
0.000004,0.956239,ART
0.000004,0.528298,N
0.000039,0.460362,PREP+ART
0.000025,0.800893,N
0.000004,0.387673,PREP
0.000007,0.26779,N
0.000004,0.632861,N
0.000039,0.393669,PREP
0.000004,0.504836,N
0.000742,0.048984,','
0.000103,0.224168,PREP
0.000011,0.860739,N
0.000025,0.460701,PREP+ART
0.000004,0.866379,ADJ
0.000004,0.495755,PREP
0.000004,0.504836,N
0.000004,0.839736,N
0.000011,0.055049,-
0.000011,0.587944,ADJ
0.000392,0.74136,PREP
0.000004,0.722373,ART
0.000335,0.991953,VLIG
0.000075,0.702639,ART
0.000039,0.393669,PREP
0.000014,0.635607,ADJ
0.000004,0.752275,PREP+ART
0.000014,0.635642,ADJ
0.000599,0.407259,PREP
0.000214,0.696643,ADV
0.0003,0.76809,VAUX
0.000004,0.890154,VAUX
0.000878,0.037035,','
0.000021,0.543722,VTI
0.000039,0.393669,PREP
0.000043,0.542784,RES
0.001274,0.011079,)
0.002076,0.042918,','
0.000325,0.833462,PR
0.000417,0.989103,VLIG
0.000011,0.223203,ART
0.000025,0.821948,N
0.000039,0.393669,PREP
0.001135,0.831907,PR
0.000029,0.877545,PPOA
0.000014,0.821835,CONJSUB
0.000011,0.959489,ART
0.000011,0.497293,PREP
0.000021,0.732671,PIND
0.000086,0.021898,','
0.000128,0.282432,LPREP
0.000599,0.407259,LPREP
0.000057,0.833071,CONJSUB
0.000086,0.021898,','
0.000128,0.282432,LPREP
0.000599,0.407259,LPREP
0.001952,0.029223,','
0.000096,0.499101,PREP
0.000014,0.291678,N
0.000039,0.393669,PREP
0.000004,0.412882,VTD
0.000029,0.208969,]
0.000054,0.193467,CONJSUB
0.000039,0.702213,ART
0.000011,0.349004,N
0.000039,0.393669,PREP
0.000078,0.453897,PREP+ART
0.000007,0.6521,ADJ
0.000293,0.454071,LCONJ
0.001424,0.829465,LCONJ
0.000039,0.702213,ART
0.000011,0.348986,N
0.001274,0.011079,)
0.00045,0.040772,','
0.000029,0.208969,]
0.000029,0.168849,LADV
0.0002,0.305269,LADV
0.001077,0.037887,','
0.000007,0.94708,N
0.000032,0.386196,PREP
0.000004,0.632861,N
0.000039,0.393669,PREP
0.000004,0.504836,N
0.002076,0.042918,','
0.000086,0.830343,PR
0.0003,0.76809,VAUX
0.000004,0.823843,PR
0.000004,0.309952,VBI
0.001952,0.029223,','
0.000617,0.49804,PREP
0.000057,0.833071,PR
0.000011,0.349004,N
0.000039,0.393669,PREP
0.000004,0.640664,ADV
0.000004,0.946967,VBI
0.000011,0.497293,PREP
0.000021,0.732671,PIND
0.001256,0.023549,','
0.000011,0.652039,ADJ
0.000004,0.611545,ADJ
0.001952,0.029223,','
0.000617,0.49804,PREP
0.000057,0.833071,PR
0.000011,0.319928,PREP
0.000011,0.349004,N
0.000039,0.393669,PREP
0.000018,0.3542,VBI
0.000011,0.497293,PREP
0.000021,0.732671,PIND
0.001256,0.023549,','
0.000039,0.6395,ADJ
0.00319,0.0386,','
0.000739,0.463777,CONJCOORD
0.000046,0.038191,','
0.000021,0.67969,LADV
0.0002,0.305269,LADV
0.00097,0.039608,','
0.001092,0.73818,PREP
0.000007,0.223455,ART
0.000121,0.033785,','
0.000007,0.581444,VTD
0.000214,0.676396,N
0.000039,0.393669,PREP
0.000004,0.504844,N
0.000004,0.309952,VBI
0.000125,0.76855,VAUX
0.000004,0.888329,VAUX
0.001281,0.040885,','
0.000004,0.24962,N
0.003593,0.018865,','
0.000004,0.784409,ADJ
0.000599,0.407259,PREP
0.000599,0.407259,PREP
0.000132,0.478046,CONJCOORD
0.000021,0.669888,PREP+ART
0.000018,0.29266,N
0.000068,0.373092,PREP+ART
0.000004,0.654655,PD
0.000004,0.682913,PREP+ART
0.000011,0.774051,N
0.000004,0.492323,ADJ
0.00319,0.0386,','
0.000803,0.707245,ART
0.000011,0.349004,N
0.000039,0.393669,PREP
0.000014,0.099071,;
0.00106,0.741273,PREP
0.000021,0.706706,ART
0.000029,0.291669,N
0.003593,0.018865,','
0.000007,0.216191,ART
0.000004,0.991719,VLIG
0.000007,0.65203,ADJ
0.00319,0.0386,','
0.000803,0.707245,ART
0.000011,0.349004,N
0.000039,0.393669,PREP
0.000335,0.395337,PREP
0.000004,0.22674,ADV
0.000032,0.033516,','
0.000004,0.632861,N
0.000039,0.393669,PREP
0.000004,0.504844,N
0.000004,0.253157,ADJ
0.000018,0.230311,ADV
0.00045,0.040772,','
0.000353,0.741856,PREP
0.000046,0.828639,CONJSUB
0.000007,0.581444,VTD
0.000214,0.676396,N
0.000039,0.393669,PREP
0.000004,0.504844,N
0.000011,0.039694,','
0.000086,0.745062,N
0.000093,0.779412,PREP
0.000239,0.559616,N
0.000007,0.478958,CONJCOORD
0.000004,0.993422,VAUX
0.000007,0.964555,VTD
0.000018,0.741725,PREP
0.000018,0.926277,ADV
0.000089,0.992275,VLIG
0.000004,0.783036,ADJ
0.000128,0.282432,LPREP
0.000835,0.407251,LPREP
0.000007,0.95683,ART
0.000007,0.339767,ADJ
0.001952,0.029223,','
0.000617,0.49804,PREP
0.000071,0.833063,PR
0.000004,0.332293,ADJ
0.000121,0.508598,PREP
0.000004,0.264966,N
0.000039,0.393669,PREP
0.000004,0.504836,N
0.000032,0.033516,','
0.000011,0.575726,VTD
0.000075,0.038226,','
0.000039,0.680194,LADV
0.0002,0.305269,LADV
0.000004,0.041076,','
0.000004,0.632861,N
0.000039,0.393669,PREP
0.000239,0.559616,N
0.000004,0.839736,N
0.000218,0.993378,VLIG
0.000899,0.039382,','
0.000004,0.267738,VTD
0.000175,0.037957,','
0.000029,0.674928,PREP+ART
0.000021,0.572833,ADJ
0.000086,0.745062,N
0.000004,0.483051,CONJCOORD
0.000036,0.93096,VTD
0.000036,0.212689,ART
0.000057,0.301697,N
0.000004,0.398518,PREP
0.001281,0.040885,','
0.000054,0.030292,','
0.000018,0.741725,PREP
0.000218,0.993378,VLIG
0.000007,0.830238,PR
0.000004,0.762728,VTI
0.000004,0.495755,PREP
0.000004,0.504836,N
0.00045,0.040772,','
0.000036,0.93096,VTD
0.000036,0.212689,ART
0.000057,0.301697,N
0.000007,0.509207,PREP
0.000018,0.266148,PD
0.00041,0.042866,','
0.000114,0.036809,','
0.00041,0.64122,ADV
0.00046,0.045299,','
0.000011,0.775076,PREP
0.000225,0.000304,?
0.000196,0.00517,(
0.000528,0.00033,?
0.001274,0.011079,)
0.002076,0.042918,','
0.000011,0.829595,PR
0.000178,0.509024,PREP
0.000803,0.707245,ART
0.000025,0.829587,PR
0.000011,0.712884,VINT
0.000111,0.821583,CONJSUB
0.000289,0.467931,CONJCOORD
0.000004,0.504844,N
0.000029,0.208969,]
0.000029,0.103425,ART
0.000007,0.795506,ORD
0.001327,0.466532,CONJCOORD
0.000018,0.224594,ART
0.000089,0.224707,PREP
0.000004,0.104016,ART
0.000763,0.320137,PREP
0.000375,0.224698,PREP
0.000396,0.698529,ADV
0.000007,0.989972,VAUX
0.00045,0.040772,','
0.000025,0.418791,ADV
0.000114,0.327062,CONJSUB
0.000043,0.958359,ART
0.00051,0.000322,?
0.002076,0.042918,','
0.000086,0.830343,PR
0.0003,0.76809,VAUX
0.000125,0.498014,PREP
0.000004,0.820315,ADJ
0.000004,0.661276,N
0.001466,0.823061,PR
0.000064,0.212246,ART
0.000039,0.2847,N
0.000007,0.418799,ADV
0.000025,0.375064,PREP+ART
0.000025,0.878909,ADJ
0.000025,0.559424,N
0.000029,0.208969,]
0.000004,0.839736,N
0.00319,0.0386,','
0.000803,0.707245,ART
0.000011,0.832107,PR
0.001737,0.028832,','
0.001327,0.466532,CONJCOORD
0.000054,0.221344,ART
0.000004,0.845663,N
0.00319,0.0386,','
0.000803,0.707245,ART
0.000011,0.832107,PR
0.000004,0.841153,N
0.000004,0.830108,PR
0.001327,0.466532,CONJCOORD
0.000371,0.223273,ART
0.000011,0.831255,PR
0.000007,0.84535,ADJ
0.000004,0.712928,VINT
0.003593,0.018865,','
0.000036,0.225827,ART
0.000046,0.946784,N
0.000004,0.863633,VTI
0.000004,0.66967,PREP+ART
0.000018,0.245831,N
0.000029,0.208969,]
0.000004,0.839736,N
0.000011,0.055049,-
0.000029,0.845689,N
0.003593,0.018865,','
0.000036,0.225827,ART
0.000114,0.990207,VLIG
0.0001,0.045291,','
0.003593,0.018865,','
0.000114,0.327062,CONJSUB
0.00045,0.040772,','
0.000036,0.771731,CONJCOORD
0.00005,0.724016,ART
0.000025,0.800893,N
0.000011,0.406104,PREP
0.000004,0.839736,N
0.002076,0.042918,','
0.000025,0.832063,PR
0.000004,0.776797,PREP
0.00036,0.013026,)
0.001163,0.011088,)
0.002076,0.042918,','
0.001135,0.831907,PR
0.000007,0.25678,PREP+ART
0.000004,0.77684,PREP
0.000032,0.033516,','
0.000039,0.393669,PREP
0.000004,0.504844,N
0.003593,0.018865,','
0.000021,0.552525,ADJ
0.000064,0.479166,CONJCOORD
0.000335,0.991953,VLIG
0.001327,0.466532,CONJCOORD
0.000014,0.282467,LPREP
0.000018,0.460492,LPREP
0.000014,0.818177,PR
0.000021,0.901068,PPS
0.000018,0.244841,N
0.000007,0.04795,','
0.001274,0.011079,)
0.000004,0.472919,CONJCOORD
0.000004,0.504844,N
0.003593,0.018865,','
0.000007,0.216191,ART
0.000004,0.372866,PREP+ART
0.00036,0.013026,)
0.000132,0.478046,CONJCOORD
0.003593,0.018865,','
0.000007,0.216191,ART
0.000011,0.406104,PREP
0.000025,0.833036,PR
0.000004,0.953519,VTD
0.000036,0.212689,ART
0.000057,0.301697,N
0.000021,0.901068,PPS
0.000596,0.478793,CONJCOORD
0.000093,0.724163,ART
0.000728,0.829448,PR
0.000118,0.697955,ADV
0.000004,0.923461,VLIG
0.000021,0.301888,ADJ
0.000021,0.901068,PPS
0.000014,0.25002,N
0.000881,0.039373,','
0.000218,0.993378,VLIG
0.000068,0.957464,ART
0.000086,0.479662,CONJCOORD
0.000007,0.775606,PREP
0.001077,0.037887,','
0.000007,0.04795,','
0.000011,0.988156,N
0.000007,0.033455,','
0.000004,0.472919,CONJCOORD
0.000011,0.135359,PREP
0.000014,0.914172,PPS
0.000011,0.559981,N
0.000018,0.642628,ADV
0.000004,0.904022,ADJ
0.00319,0.0386,','
0.000043,0.70701,ART
0.0001,0.802171,N
0.000335,0.991953,VLIG
0.000161,0.993387,VLIG
0.000078,0.960036,ART
0.000239,0.559616,N
0.000039,0.393669,PREP
0.000021,0.330495,ADJ
0.000007,0.779569,PREP
0.000014,0.526013,PD
0.00319,0.0386,','
0.002076,0.042918,','
0.000011,0.824903,CONJSUB
0.000004,0.332146,VTD
0.000086,0.029893,','
0.0001,0.509719,ADV
0.003593,0.018865,','
0.000007,0.219971,ART
0.000692,0.02069,','
0.000004,0.747782,VTI
0.000086,0.779404,PREP
0.000004,0.797713,N
0.000025,0.4993,PREP
0.000093,0.779412,PREP
0.000043,0.96193,ART
0.000046,0.925217,N
0.000093,0.724163,PPOA
0.000728,0.829448,PR
0.000007,0.990172,VAUX
0.000004,0.376107,VTD
0.000004,0.847018,ADJ
0.000007,0.040685,','
0.000011,0.429879,VTD
0.000004,0.703743,ART
0.000164,0.388907,PREP
0.000128,0.282432,LPREP
0.000835,0.407251,LPREP
0.000021,0.940224,N
0.000004,0.964694,ADJ
0.000007,0.686085,PREP+ART
0.000007,0.435379,ADJ
0.000018,0.574423,N
0.000007,0.92082,ADJ
0.000881,0.039373,','
0.000014,0.641898,ADV
0.000014,0.923209,VLIG
0.000007,0.219971,ART
0.001338,0.038278,','
0.000143,0.478245,CONJCOORD
0.000011,0.099679,;
0.000089,0.777718,PREP
0.000218,0.614526,PD
0.000164,0.046551,','
0.000125,0.499092,PREP
0.000004,0.721956,ART
0.000021,0.496172,PREP
0.000011,0.565837,N
0.000004,0.37542,PREP+ART
0.000617,0.49804,PREP
0.001135,0.831907,PR
0.000032,0.04065,','
0.000004,0.76829,VAUX+PPOA
0.000007,0.970698,VTD
0.000004,0.703743,ART
0.000032,0.388446,PREP
0.000004,0.290757,N
0.000004,0.372866,PREP+ART
0.000029,0.208969,]
0.000032,0.04065,','
0.000014,0.688179,VTD
0.000439,0.829743,CONJSUB
0.000004,0.45149,PREP+ART
0.000032,0.388446,PREP
0.000004,0.290757,N
0.000004,0.372866,PREP+ART
0.000596,0.478793,CONJCOORD
0.000011,0.722043,ART
0.000004,0.45149,PREP+ART
0.000004,0.372866,PREP+ART
0.000007,0.883932,ADJ
0.000004,0.031013,','
0.001466,0.823061,CONJSUB
0.000335,0.991953,VLIG
0.000036,0.641889,ADV
0.000011,0.587918,ADJ
0.000004,0.372866,PREP+ART
0.000014,0.039416,','
0.000871,0.023636,','
0.000271,0.32363,CONJSUB
0.001327,0.466532,CONJCOORD
0.000228,0.046646,','
0.000007,0.219971,ART
0.000011,0.168988,PREP+PD
0.000071,0.305764,N
0.00319,0.0386,','
0.000004,0.703743,ART
0.000032,0.388446,PREP
0.000004,0.290757,N
0.000004,0.372866,PREP+ART
0.000011,0.990363,VLIG
0.000004,0.435197,ADJ
0.000007,0.251766,ADV
0.000018,0.030492,','
0.000032,0.398917,PREP
0.000029,0.930031,N
0.000232,0.32018,PREP
0.000043,0.721739,PPOA
0.000029,0.208969,]
0.000004,0.839701,N
0.001338,0.038278,','
0.000057,0.682036,LCONJ
0.000153,0.506582,LCONJ
0.001231,0.038556,','
0.000214,0.696643,ADV
0.000004,0.767812,VAUX
0.000011,0.642593,ADV
0.000007,0.887625,VAUX
0.000004,0.356364,ADJ
0.000132,0.046777,','
0.000054,0.933515,VTD
0.000061,0.499231,PREP
0.00005,0.975782,N
0.001424,0.829465,PR
0.000004,0.988173,N
0.000282,0.478367,CONJCOORD
0.000021,0.694471,ADV
0.000004,0.451976,PREP+ART
0.000086,0.779404,PREP
0.000004,0.315192,ADJ
0.001338,0.038278,','
0.000025,0.683096,PREP+ART
0.000061,0.818864,PR
0.000004,0.988191,N
0.000763,0.320137,PREP
0.000007,0.048349,','
0.000004,0.970638,VTD+PPOA
0.000007,0.832784,CONJSUB
0.000178,0.941466,ADJ
0.000064,0.129763,LCONJ
0.000164,0.559416,LCONJ
0.003593,0.018865,','
0.000007,0.223455,ART
0.000029,0.208969,]
0.001338,0.038278,','
0.000057,0.682036,LCONJ
0.000153,0.506582,LCONJ
0.001231,0.038556,','
0.000007,0.696287,ADV
0.000007,0.712815,VINT
0.000004,0.494026,PREP
0.000011,0.260369,ADV
0.002076,0.042918,','
0.000036,0.830351,PR
0.000125,0.76855,VAUX
0.000007,0.495599,PREP
0.000389,0.096933,:
0.000039,0.222525,ART
0.000011,0.795436,N
0.001952,0.029223,','
0.000617,0.49804,PREP
0.000089,0.828083,PR
0.000007,0.581444,VTD
0.000214,0.676396,N
0.000039,0.393669,PREP
0.001737,0.028832,','
0.001327,0.466532,CONJCOORD
0.000018,0.224594,ART
0.001077,0.037887,','
0.000054,0.67206,PREP+ART
0.000018,0.818855,PR
0.000171,0.695566,ADV
0.000007,0.581444,VTD
0.000214,0.676396,N
0.000011,0.829595,PR
0.000004,0.309952,VBI
0.000004,0.839736,N
0.000004,0.314462,ADJ
0.000289,0.467931,CONJCOORD
0.000018,0.27396,PPOA
0.000011,0.829595,PR
0.000004,0.309952,VBI
0.000004,0.839736,N
0.000004,0.712841,VINT
0.000107,0.47828,CONJCOORD
0.001327,0.466532,CONJCOORD
0.000007,0.712849,VINT
0.000075,0.724485,ART
0.000011,0.988156,N
0.000025,0.981604,VLIG
0.000011,0.223281,ART
0.000007,0.833523,N
0.000014,0.408076,PREP
0.000086,0.907055,PREP
0.000096,0.212376,ART
0.000004,0.290757,N
0.000004,0.372866,PREP+ART
0.000032,0.033516,','
0.001092,0.73818,PREP
0.000014,0.483442,CONJCOORD
0.001952,0.029223,','
0.000004,0.077877,NC
0.00046,0.045299,','
0.000036,0.884827,VAUX
0.001281,0.040885,','
0.000089,0.777718,PREP
0.000218,0.614526,PD
0.000228,0.046646,','
0.000021,0.309822,VBI
0.000004,0.403766,PREP
0.000007,0.839727,N
0.000036,0.287472,N
0.001338,0.038278,','
0.000057,0.682036,LCONJ
0.000153,0.506582,LCONJ
0.001231,0.038556,','
0.000021,0.511901,VLIG
0.000004,0.841118,ADJ
0.000325,0.833462,CONJSUB
0.000335,0.991953,VLIG
0.001163,0.011088,)
0.000004,0.233631,N
0.00005,0.013052,)
0.000004,0.49778,PREP
0.000032,0.790622,N
0.001163,0.011088,)
0.001077,0.037887,','
0.000742,0.048984,','
0.000335,0.991953,VLIG
0.000004,0.40195,PREP
0.000007,0.92082,ADJ
0.000603,0.021446,','
0.000014,0.215878,N
0.000018,0.049097,-
0.000692,0.02069,','
0.000007,0.25678,PREP+ART
0.000018,0.032239,','
0.000899,0.039382,','
0.000225,0.731385,LDEN
0.000332,0.880751,LDEN
0.00005,0.779725,CONJSUB
0.000007,0.216191,ART
0.002076,0.042918,','
0.000025,0.558416,LADV
0.000096,0.499101,PREP
0.000021,0.96187,ART
0.000011,0.048323,','
0.000004,0.970507,VTD+PPOA
0.000089,0.828083,CONJSUB
0.000121,0.040902,','
0.000004,0.780082,CONJCOORD
0.000054,0.742707,PREP
0.000004,0.957056,ART
0.000004,0.640664,ADV
0.000178,0.467392,CONJCOORD
0.000168,0.045821,','
0.000086,0.907055,PREP
0.000082,0.217581,ART
0.000239,0.559616,N
0.003593,0.018865,','
0.000007,0.216191,ART
0.000007,0.696287,ADV
0.000011,0.712771,VINT
0.00045,0.040772,','
0.000004,0.771748,CONJCOORD
0.000014,0.649875,LCONJ
0.001424,0.829465,LCONJ
0.000835,0.407251,PREP
0.000014,0.741378,PREP
0.000064,0.733818,PIND
0.000004,0.504836,N
0.002076,0.042918,','
0.000325,0.833462,PR
0.000004,0.993422,VAUX
0.00319,0.0386,','
0.000004,0.977059,VTI
0.000004,0.747782,VTI
0.00046,0.045299,','
0.000025,0.88487,VLIG
0.000007,0.216191,ART
0.000599,0.407259,PREP
0.000011,0.961948,ART
0.000007,0.971289,N
0.000881,0.039373,','
0.000075,0.255981,PREP+ART
0.000096,0.940128,N
0.000039,0.182535,PREP
0.000218,0.614526,PD
0.000742,0.048984,','
0.000004,0.989781,VAUX
0.000021,0.309822,VBI
0.000032,0.04065,','
0.000014,0.688179,VTD
0.000036,0.829265,CONJSUB
0.000014,0.291704,N
0.001092,0.73818,PREP
0.000061,0.209569,N
0.000011,0.03482,','
0.001952,0.029223,','
0.000014,0.498397,LADV
0.000021,0.878709,LADV
0.000678,0.026112,','
0.00106,0.741273,PREP
0.000036,0.340271,N
0.000899,0.478393,CONJCOORD
0.000004,0.550587,VLIG
0.00045,0.040772,','
0.001163,0.011088,)
0.000253,0.992605,LDEN
0.000011,0.831255,LDEN
0.000228,0.046646,','
0.000103,0.927997,ADV
0.002076,0.042918,','
0.001466,0.823061,CONJSUB
0.00045,0.040772,','
0.002076,0.042918,','
0.000025,0.832063,PR
0.000014,0.775763,PREP
0.000014,0.809974,ADJ
0.000228,0.046646,','
0.000004,0.928779,ADV
0.000004,0.233631,N
0.0001,0.042006,','
0.000004,0.49778,PREP
0.000032,0.790622,N
0.00045,0.040772,','
0.000004,0.771748,CONJCOORD
0.000014,0.215878,N
0.000004,0.484076,CONJCOORD
0.000004,0.739918,PREP
0.000007,0.488525,PPR
0.000004,0.654655,ADJ
0.000004,0.42642,PREP+PD
0.000054,0.800181,N
0.000007,0.747643,VTI
0.000004,0.784783,LADV
0.002076,0.042918,','
0.000054,0.832055,PR
0.000225,0.021568,','
0.000132,0.27641,LADV
0.000004,0.32582,LADV
0.000121,0.033785,','
0.000046,0.561041,N
0.002076,0.042918,','
0.000054,0.832055,PR
0.000011,0.664874,ADV
0.000011,0.587918,ADJ
0.000396,0.052155,-
0.000018,0.049097,-
0.001952,0.029223,','
0.000617,0.49804,PREP
0.001135,0.831907,PR
0.000007,0.216191,ART
0.000004,0.176679,ART
0.000871,0.023636,','
0.000096,0.326741,LCONJ
0.000025,0.875755,LCONJ
0.000007,0.724833,ART
0.000125,0.499092,PREP
0.000014,0.958003,ART
0.000011,0.712858,VINT
0.000004,0.450186,PREP+ART
0.000014,0.851276,ADJ
0.000011,0.988156,N
0.000871,0.023636,','
0.000007,0.878831,ADJ
0.001092,0.73818,PREP
0.001737,0.028832,','
0.000004,0.839736,N
0.002076,0.042918,','
0.000007,0.825103,PR
0.000004,0.345415,VTD
0.000007,0.712849,VINT
0.000517,0.045273,','
0.000014,0.883402,PREP
0.000214,0.676396,N
0.000004,0.839736,N
0.001163,0.011088,)
0.001135,0.831907,CONJSUB
0.000004,0.560007,VTD
0.000007,0.291452,N
0.00015,0.040016,','
0.000096,0.509016,PREP
0.000596,0.478793,CONJCOORD
0.000596,0.478793,CONJCOORD
0.000004,0.839736,N
0.000004,0.31441,ADJ
0.0003,0.76809,VAUX
0.000025,0.375064,PREP+ART
